"16/25/13 14:16:29","mateu","remove_observation","brown","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:30","erica","update_observation","brown","blue","Because I saw Blue pass in front of Brown."
"16/25/13 14:16:31","rafee","update_observation","brown","blue","Because I saw Blue pass in front of Brown."
"16/25/13 14:16:31","steffany","new_observation","brown","blue","null"
"16/25/13 14:16:32","kay","update_observation","brown","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:33","mateu","new_observation","brown","blue","null"
"16/25/13 14:16:33","steffany","update_observation","brown","blue","Because I saw Blue pass in front of Brown."
"16/25/13 14:16:34","mateu","update_observation","brown","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:38","mateu","new_observation","brown","orange","null"
"16/25/13 14:16:40","mateu","remove_observation","brown","orange","null"
"16/25/13 14:16:46","mateu","new_observation","brown","orange","null"
"16/25/13 14:16:48","mateu","remove_observation","brown","orange","null"
"16/25/13 14:16:55","jamie","remove_observation","pink","blue","Because I saw that one was faster than the other."
"16/25/13 14:16:59","mateu","new_observation","red","pink","null"
"17/25/13 14:17:01","mateu","update_observation","red","pink","Because I saw that one was faster than the other."
"17/25/13 14:17:12","mateu","new_observation","gray","yellow","null"
"17/25/13 14:17:14","mateu","update_observation","gray","yellow","Because I saw that one was faster than the other."
"17/25/13 14:17:23","jamie","new_observation","red","orange","null"
"17/25/13 14:17:24","jamie","update_observation","red","orange","Because I saw that one was faster than the other."
"17/25/13 14:17:27","jamie","new_observation","red","yellow","null"
"17/25/13 14:17:28","jamie","update_observation","red","yellow","Because I saw that one was faster than the other."
"17/25/13 14:17:29","steffany","new_theory","mercury","pink","null"
"17/25/13 14:17:30","jamie","new_observation","red","green","null"
"17/25/13 14:17:31","steffany","remove_theory","mercury","pink","null"
"17/25/13 14:17:32","jamie","update_observation","red","green","Because I saw that one was faster than the other."
"17/25/13 14:17:45","mateu","new_observation","gray","pink","null"
"17/25/13 14:17:46","mateu","update_observation","gray","pink","Because I saw that one was faster than the other."
"17/25/13 14:17:49","kay","new_observation","pink","red","null"
"17/25/13 14:17:51","jamie","new_observation","green","yellow","null"
"17/25/13 14:17:51","kay","update_observation","pink","red","Because I saw that one was faster than the other."
"17/25/13 14:17:52","jamie","update_observation","green","yellow","Because I saw that one was faster than the other."
"17/25/13 14:17:57","kay","remove_observation","pink","red","Because I saw that one was faster than the other."
"18/25/13 14:18:03","steffany","new_observation","yellow","blue","null"
